iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
22,0.7510116819413967,0.05444878356136132,0.7725777890178137,0.011804508797086765,0.42675739941340785,0.055129887378487126,0.3836328309196967,0.014448979066737436
23,0.7532149606299212,0.057823719346519316,0.7754044221056934,0.00831672587124421,0.42662205891284743,0.05527623137154942,0.38257454623619763,0.014978047039708264
24,0.7521031457714449,0.058664052305805126,0.7785660870103118,0.009058718177283433,0.4264304706059757,0.055422636420765246,0.3802986652762346,0.015515474327603166
25,0.7523502460314533,0.05883739933805891,0.7778124911516,0.008356077692836767,0.42568202886092604,0.05600244985231929,0.3791612766877727,0.014911530740198565
26,0.7523357043007826,0.05662710781088954,0.7746007942951112,0.01251034056591089,0.42585584821808486,0.05745176337918808,0.3780420020463765,0.015311382101626587
27,0.7452002251748413,0.06072115229136463,0.7736038535805241,0.012786224145960451,0.42536743770542407,0.05742765270743405,0.3765958135617689,0.016262136276417958
28,0.7429159598176234,0.06290732944901244,0.7744590719772579,0.014613899029317475,0.42506934501378496,0.05760163195338136,0.3747847558372422,0.016640850467819965
29,0.739155964700734,0.05859297002218215,0.7753719273044289,0.014056204683032732,0.42533187049634497,0.05823057535110974,0.37331084808656695,0.016550204637283603
30,0.7391981224612857,0.05833229731508997,0.7758342141283912,0.015270288982480087,0.42510161151436054,0.058252800354969624,0.3720201562655003,0.01735305572166501
31,0.7372093269430784,0.05511134832616599,0.7786666409933871,0.01346118907190347,0.42545979770368464,0.0587892249531393,0.3712097813551375,0.017313558647004356
32,0.7392049554781261,0.05268455761808535,0.779614483587513,0.013264114405179911,0.4256806656982626,0.05925785979390159,0.3690707383385932,0.017357812926046535
33,0.7383555351264717,0.05417449493345502,0.7807513179037912,0.014689262931896273,0.42529784451705205,0.05954610956021288,0.3671830688374936,0.0175042741234027
34,0.7396053788960004,0.055641137356374985,0.781999482236443,0.014813823277526192,0.4251039891201832,0.059178497833303714,0.3653605839551401,0.018440428524207006
35,0.7374647475452349,0.05748460429193585,0.7833155374517115,0.013409534477184938,0.4243808055613053,0.06013297768029552,0.36430433025650344,0.018114499997849472
