iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
21,0.7492733978526227,0.050360092194440424,0.8437826558451729,0.021506785082985348,0.4479669540403212,0.06886223298642107,0.30270185533515903,0.02559801802466569
22,0.7398983978526227,0.05766084642548514,0.8442402679434237,0.021307468296633734,0.44691011859244617,0.07139305805187202,0.3001869684705814,0.02460208868368872
23,0.7418176891912054,0.059123261460956616,0.84547862197876,0.021730000278152417,0.44576469655440104,0.07066722170811154,0.29849516325840403,0.025900789423261576
24,0.7428455383473967,0.05801133693752596,0.8474856585985527,0.020034434130130147,0.4458046535310383,0.07112789600348851,0.29613080149213417,0.025535615304648828
25,0.740981075017977,0.05646952972696706,0.8490465114279114,0.020645444947487948,0.4460484481368459,0.07300185870990113,0.2934223311478111,0.025828592167135737
26,0.7437291850146639,0.05515948011290985,0.8512002896876595,0.01934479283373334,0.44549937347864843,0.07220552541188797,0.29018665189487575,0.024677558345496
27,0.7476723402859766,0.05519859619411766,0.8555319765365248,0.02042800839736798,0.44616493556734615,0.07216521063098133,0.28731149041916976,0.024021361271676964
28,0.7516426451513266,0.055363700401619816,0.8572805427392328,0.02189520920262233,0.44574987879713657,0.07214529806030304,0.284034883295211,0.024995754239587917
29,0.7485640457733481,0.060032009476838066,0.860334159757125,0.018937999744859005,0.44668922223782503,0.07407660859688356,0.28127449724290277,0.024406675052684058
30,0.7441449741573241,0.05945332974614128,0.8611176604861217,0.0226918560678405,0.44728159467923695,0.07482669658582267,0.27912980357617184,0.024083773362584857
31,0.7463630348538116,0.05725465536593486,0.8616640879343436,0.02163548393683214,0.4456325915202545,0.07391207700687259,0.27690800997200377,0.023787037479034465
32,0.7452370376493876,0.058072964506067866,0.8647801724416138,0.020390617711614555,0.44660899721740543,0.07586089945807963,0.2731576405400813,0.022487500591601563
33,0.7562843761535623,0.04943247162796328,0.866983211576114,0.02220488023073163,0.44599301036729033,0.07622347299359541,0.26948026970351224,0.022896121412801423
34,0.7496204175809991,0.049264920050341325,0.8708065788101816,0.019245720254610302,0.44752449187385557,0.07891095001593723,0.2643926791555313,0.02325842569623806
35,0.7515099524647201,0.05093424247297771,0.872722818691255,0.017892293007804205,0.4468761168567822,0.0799684154876759,0.2623826859369419,0.022965024416665588
36,0.7464244656155785,0.05278938545859622,0.8756001790126835,0.02121784231069721,0.44899886417393936,0.07807747205515193,0.26048212885960165,0.022546462044514198
37,0.7443369667966443,0.05717031662070931,0.8747263069800673,0.019012625575902706,0.45324588508544916,0.08067789303186422,0.25829590933634017,0.02129666859195222
38,0.7398625261017311,0.05846395515787256,0.8784682308319798,0.017046987533878444,0.4582322579648236,0.08610274109765598,0.25555393689691824,0.0213678370802561
39,0.7421364552397532,0.056396809713502506,0.8808744920211611,0.018679191383936457,0.4572304476627638,0.08599056885317442,0.2534738067880765,0.021210533319025806
40,0.7421112965495025,0.05700788292632719,0.8830910609437218,0.019521540904525993,0.45598502033431687,0.08599874582404878,0.25026820258535337,0.02144461224861653
41,0.7435450369587906,0.059196555038381234,0.8852831358338064,0.017540586994164047,0.45861518142115,0.08726385721448623,0.24677156862668612,0.02037737603846268
42,0.742429347494354,0.05941069738957546,0.8871650179211343,0.017267236042326647,0.45790534279119716,0.08756542914740674,0.24506589341174548,0.020409204825536365
43,0.7411805736318084,0.05915137757742316,0.8875774290853279,0.018023005539071563,0.45713317682693255,0.0872098045275625,0.24305253093615747,0.02183895865835109
44,0.7409898934127137,0.059090476701416164,0.8888688729758636,0.01909908621244968,0.4584392345578685,0.0837985092846107,0.24076042649546445,0.022284730969637845
45,0.7380309673325958,0.06365958225905688,0.8901343392484886,0.018861515976683996,0.4588102278767671,0.08689123848991934,0.23826192202809024,0.022894346021904495
46,0.7380309673325958,0.06365958225905688,0.8910045857459303,0.018328681393917568,0.4593356495446258,0.0884612461673712,0.23667318787140063,0.023287353216375158
